gmDate,gmTime,seasTyp,offLNm1,offFNm1,offLNm2,offFNm2,offLNm3,offFNm3,teamAbbr,teamConf,teamDiv,teamLoc,teamRslt,teamMin,teamDayOff,teamPTS,teamAST,teamTO,teamSTL,teamBLK,teamPF,teamFGA,teamFGM,teamFG%,team2PA,team2PM,team2P%,team3PA,team3PM,team3P%,teamFTA,teamFTM,teamFT%,teamORB,teamDRB,teamTRB,teamPTS1,teamPTS2,teamPTS3,teamPTS4,teamPTS5,teamPTS6,teamPTS7,teamPTS8,teamTREB%,teamASST%,teamTS%,teamEFG%,teamOREB%,teamDREB%,teamTO%,teamSTL%,teamBLK%,teamBLKR,teamPPS,teamFIC,teamFIC40,teamOrtg,teamDrtg,teamEDiff,teamPlay%,teamAR,teamAST/TO,teamSTL/TO,opptAbbr,opptConf,opptDiv,opptLoc,opptRslt,opptMin,opptDayOff,opptPTS,opptAST,opptTO,opptSTL,opptBLK,opptPF,opptFGA,opptFGM,opptFG%,oppt2PA,oppt2PM,oppt2P%,oppt3PA,oppt3PM,oppt3P%,opptFTA,opptFTM,opptFT%,opptORB,opptDRB,opptTRB,opptPTS1,opptPTS2,opptPTS3,opptPTS4,opptPTS5,opptPTS6,opptPTS7,opptPTS8,opptTREB%,opptASST%,opptTS%,opptEFG%,opptOREB%,opptDREB%,opptTO%,opptSTL%,opptBLK%,opptBLKR,opptPPS,opptFIC,opptFIC40,opptOrtg,opptDrtg,opptEDiff,opptPlay%,opptAR,opptAST/TO,opptSTL/TO,poss,pace
2015-10-28,20:00,Regular,Richardson,Derek,Goble,John,Fitzgerald,Kane,CLE,East,Central,Away,Win,240,1,106,29,19,7,2,25,84,41,0.4881,55,28,0.5091,29,13,0.4483,17,11,0.6471,12,42,54,26,27,26,27,0,0,0,0,57.4468,70.7317,0.5794,0.5655,29.2683,79.2453,17.1977,7.3158,2.0902,3.6364,1.2619,86.625,72.1875,110.7827,79.4291,31.3536,0.4505,20.7915,1.5263,36.8421,MEM,West,Southwest,Home,Loss,240,0,76,15,16,8,3,18,82,29,0.3537,66,27,0.4091,16,2,0.125,22,16,0.7273,11,29,40,10,22,23,21,0,0,0,0,42.5532,51.7241,0.4145,0.3659,27.5,72.5,14.8588,8.361,3.1354,4.5455,0.9268,40.0,33.3333,79.4291,110.7827,-31.3536,0.3333,12.2269,0.9375,50.0,95.6828,95.6828
2015-10-28,20:00,Regular,Richardson,Derek,Goble,John,Fitzgerald,Kane,MEM,West,Southwest,Home,Loss,240,0,76,15,16,8,3,18,82,29,0.3537,66,27,0.4091,16,2,0.125,22,16,0.7273,11,29,40,10,22,23,21,0,0,0,0,42.5532,51.7241,0.4145,0.3659,20.7547,70.7317,14.8588,8.361,3.1354,4.5455,0.9268,40.0,33.3333,79.4291,110.7827,-31.3536,0.3333,12.2269,0.9375,50.0,CLE,East,Central,Away,Win,240,1,106,29,19,7,2,25,84,41,0.4881,55,28,0.5091,29,13,0.4483,17,11,0.6471,12,42,54,26,27,26,27,0,0,0,0,57.4468,70.7317,0.5794,0.5655,22.2222,77.7778,17.1977,7.3158,2.0902,3.6364,1.2619,86.625,72.1875,110.7827,79.4291,31.3536,0.4505,20.7915,1.5263,36.8421,95.6828,95.6828
2015-10-28,20:00,Regular,Callahan,Mike,Ayotte,Mark,Ford,Tyler,NY,East,Atlantic,Away,Win,240,0,122,24,11,11,7,28,93,42,0.4516,70,33,0.4714,23,9,0.3913,35,29,0.8286,19,30,49,27,36,27,32,0,0,0,0,51.0417,57.1429,0.5627,0.5,39.5833,62.5,9.2127,11.5588,7.3556,10.0,1.3118,97.625,81.3542,128.1976,101.9276,26.27,0.4941,16.7364,2.1818,100.0,MIL,East,Central,Home,Loss,240,0,97,17,18,7,4,27,86,30,0.3488,68,21,0.3088,18,9,0.5,31,28,0.9032,18,29,47,23,28,22,24,0,0,0,0,48.9583,56.6667,0.4868,0.4012,38.2979,61.7021,15.3009,7.3556,4.2032,5.8824,1.1279,57.125,47.6042,101.9276,128.1976,-26.27,0.3488,12.6263,0.9444,38.8889,95.1656,95.1656
2015-10-28,20:00,Regular,Callahan,Mike,Ayotte,Mark,Ford,Tyler,MIL,East,Central,Home,Loss,240,0,97,17,18,7,4,27,86,30,0.3488,68,21,0.3088,18,9,0.5,31,28,0.9032,18,29,47,23,28,22,24,0,0,0,0,48.9583,56.6667,0.4868,0.4012,37.5,60.4167,15.3009,7.3556,4.2032,5.8824,1.1279,57.125,47.6042,101.9276,128.1976,-26.27,0.3488,12.6263,0.9444,38.8889,NY,East,Atlantic,Away,Win,240,0,122,24,11,11,7,28,93,42,0.4516,70,33,0.4714,23,9,0.3913,35,29,0.8286,19,30,49,27,36,27,32,0,0,0,0,51.0417,57.1429,0.5627,0.5,38.7755,61.2245,9.2127,11.5588,7.3556,10.0,1.3118,97.625,81.3542,128.1976,101.9276,26.27,0.4941,16.7364,2.1818,100.0,95.1656,95.1656
2015-10-28,20:00,Regular,Brown,Tony,McCutchen,Monty,Maddox,Tre,SA,West,Southwest,Away,Loss,240,0,106,22,13,11,9,18,93,45,0.4839,78,40,0.5128,15,5,0.3333,13,11,0.8462,7,29,36,27,28,28,23,0,0,0,0,44.4444,48.8889,0.5369,0.5108,17.0732,72.5,11.6362,10.8222,8.8545,11.5385,1.1398,80.125,66.7708,104.2867,110.1897,-5.903,0.4545,16.4523,1.6923,84.6154,OKC,West,Northwest,Home,Win,240,0,112,21,19,7,4,19,86,42,0.4884,67,35,0.5224,19,7,0.3684,22,21,0.9545,11,34,45,29,21,29,33,0,0,0,0,55.5556,50.0,0.5853,0.5291,24.4444,75.5556,16.5678,6.8869,3.9353,5.9701,1.3023,79.25,66.0417,110.1897,104.2867,5.903,0.4468,15.4776,1.1053,36.8421,101.6429,101.6429
2015-10-28,20:00,Regular,Brown,Tony,McCutchen,Monty,Maddox,Tre,OKC,West,Northwest,Home,Win,240,0,112,21,19,7,4,19,86,42,0.4884,67,35,0.5224,19,7,0.3684,22,21,0.9545,11,34,45,29,21,29,33,0,0,0,0,55.5556,50.0,0.5853,0.5291,27.5,82.9268,16.5678,6.8869,3.9353,5.9701,1.3023,79.25,66.0417,110.1897,104.2867,5.903,0.4468,15.4776,1.1053,36.8421,SA,West,Southwest,Away,Loss,240,0,106,22,13,11,9,18,93,45,0.4839,78,40,0.5128,15,5,0.3333,13,11,0.8462,7,29,36,27,28,28,23,0,0,0,0,44.4444,48.8889,0.5369,0.5108,19.4444,80.5556,11.6362,10.8222,8.8545,11.5385,1.1398,80.125,66.7708,104.2867,110.1897,-5.903,0.4545,16.4523,1.6923,84.6154,101.6429,101.6429
2015-10-28,22:00,Regular,Washington,Tom,Collins,Derrick,Blair,Curtis,DAL,West,Southwest,Away,Win,240,0,111,24,8,7,3,25,85,40,0.4706,64,30,0.4688,21,10,0.4762,31,21,0.6774,6,42,48,24,30,34,23,0,0,0,0,47.5248,60.0,0.5627,0.5294,13.0435,76.3636,7.5019,6.8656,2.9424,4.6875,1.3059,86.625,72.1875,108.8689,93.1761,15.6928,0.4598,18.3711,3.0,87.5,PHO,West,Pacific,Home,Loss,240,0,95,15,18,3,3,30,87,34,0.3908,63,28,0.4444,24,6,0.25,33,21,0.6364,13,40,53,22,23,21,29,0,0,0,0,52.4752,44.1176,0.4679,0.4253,24.5283,75.4717,15.0602,2.9424,2.9424,4.7619,1.092,48.375,40.3125,93.1761,108.8689,-15.6928,0.3696,11.1508,0.8333,16.6667,101.9575,101.9575
2015-10-28,22:00,Regular,Washington,Tom,Collins,Derrick,Blair,Curtis,PHO,West,Pacific,Home,Loss,240,0,95,15,18,3,3,30,87,34,0.3908,63,28,0.4444,24,6,0.25,33,21,0.6364,13,40,53,22,23,21,29,0,0,0,0,52.4752,44.1176,0.4679,0.4253,23.6364,86.9565,15.0602,2.9424,2.9424,4.7619,1.092,48.375,40.3125,93.1761,108.8689,-15.6928,0.3696,11.1508,0.8333,16.6667,DAL,West,Southwest,Away,Win,240,0,111,24,8,7,3,25,85,40,0.4706,64,30,0.4688,21,10,0.4762,31,21,0.6774,6,42,48,24,30,34,23,0,0,0,0,47.5248,60.0,0.5627,0.5294,12.5,87.5,7.5019,6.8656,2.9424,4.6875,1.3059,86.625,72.1875,108.8689,93.1761,15.6928,0.4598,18.3711,3.0,87.5,101.9575,101.9575
2015-10-28,22:00,Regular,Garretson,Ron,Guthrie,David,Anderson,Steven,NO,West,Southwest,Away,Loss,240,1,94,19,11,7,2,17,91,36,0.3956,58,25,0.431,33,11,0.3333,18,11,0.6111,5,34,39,18,25,24,27,0,0,0,0,43.3333,52.7778,0.4751,0.456,10.0,85.0,10.0073,6.9357,1.9816,3.4483,1.033,58.0,48.3333,93.1371,110.9718,-17.8347,0.3711,14.7378,1.7273,63.6364,POR,West,Northwest,Home,Win,240,0,112,22,12,7,4,21,88,44,0.5,56,32,0.5714,32,12,0.375,14,12,0.8571,6,45,51,43,27,17,25,0,0,0,0,56.6667,50.0,0.5947,0.5682,11.7647,88.2353,11.3037,6.9357,3.9633,7.1429,1.2727,91.0,75.8333,110.9718,93.1371,17.8347,0.4681,17.166,1.8333,58.3333,100.9265,100.9265
2015-10-28,22:00,Regular,Garretson,Ron,Guthrie,David,Anderson,Steven,POR,West,Northwest,Home,Win,240,0,112,22,12,7,4,21,88,44,0.5,56,32,0.5714,32,12,0.375,14,12,0.8571,6,45,51,43,27,17,25,0,0,0,0,56.6667,50.0,0.5947,0.5682,15.0,90.0,11.3037,6.9357,3.9633,7.1429,1.2727,91.0,75.8333,110.9718,93.1371,17.8347,0.4681,17.166,1.8333,58.3333,NO,West,Southwest,Away,Loss,240,1,94,19,11,7,2,17,91,36,0.3956,58,25,0.431,33,11,0.3333,18,11,0.6111,5,34,39,18,25,24,27,0,0,0,0,43.3333,52.7778,0.4751,0.456,12.8205,87.1795,10.0073,6.9357,1.9816,3.4483,1.033,58.0,48.3333,93.1371,110.9718,-17.8347,0.3711,14.7378,1.7273,63.6364,100.9265,100.9265
2015-10-28,22:00,Regular,Kirkland,Courtney,Wright,Sean,Holtkamp,Lauren,LAC,West,Pacific,Away,Win,240,0,111,20,15,8,9,19,80,42,0.525,61,36,0.5902,19,6,0.3158,31,21,0.6774,6,36,42,25,31,29,26,0,0,0,0,46.1538,47.619,0.5927,0.5625,13.9535,75.0,13.8071,7.7388,8.7062,14.7541,1.3875,84.875,70.7292,107.3759,100.6044,6.7715,0.4719,15.5473,1.3333,53.3333,SAC,West,Pacific,Home,Loss,240,0,104,24,18,8,3,27,94,41,0.4362,70,30,0.4286,24,11,0.4583,18,11,0.6111,12,37,49,17,29,28,30,0,0,0,0,53.8462,58.5366,0.5102,0.4947,24.4898,75.5102,15.01,7.7388,2.9021,4.2857,1.1064,70.0,58.3333,100.6044,107.3759,-6.7715,0.41,16.6759,1.3333,44.4444,103.3752,103.3752
2015-10-28,22:00,Regular,Kirkland,Courtney,Wright,Sean,Holtkamp,Lauren,SAC,West,Pacific,Home,Loss,240,0,104,24,18,8,3,27,94,41,0.4362,70,30,0.4286,24,11,0.4583,18,11,0.6111,12,37,49,17,29,28,30,0,0,0,0,53.8462,58.5366,0.5102,0.4947,25.0,86.0465,15.01,7.7388,2.9021,4.2857,1.1064,70.0,58.3333,100.6044,107.3759,-6.7715,0.41,16.6759,1.3333,44.4444,LAC,West,Pacific,Away,Win,240,0,111,20,15,8,9,19,80,42,0.525,61,36,0.5902,19,6,0.3158,31,21,0.6774,6,36,42,25,31,29,26,0,0,0,0,46.1538,47.619,0.5927,0.5625,14.2857,85.7143,13.8071,7.7388,8.7062,14.7541,1.3875,84.875,70.7292,107.3759,100.6044,6.7715,0.4719,15.5473,1.3333,53.3333,103.3752,103.3752
2015-10-28,22:30,Regular,Zielinski,Gary,Spooner,Bill,Orr,J.T.,MIN,West,Northwest,Away,Win,240,0,112,24,8,3,4,26,83,38,0.4578,63,33,0.5238,20,5,0.25,37,31,0.8378,6,33,39,22,29,37,24,0,0,0,0,43.3333,63.1579,0.5641,0.488,14.2857,68.75,7.4571,2.9921,3.9895,6.3492,1.3494,76.625,63.8542,111.7064,110.7091,0.9973,0.4471,18.2815,3.0,37.5,LAL,West,Pacific,Home,Loss,240,0,111,18,14,2,4,29,93,35,0.3763,58,26,0.4483,35,9,0.2571,35,32,0.9143,15,36,51,31,29,35,16,0,0,0,0,56.6667,51.4286,0.512,0.4247,29.4118,70.5882,11.4379,1.9948,3.9895,6.8966,1.1935,65.625,54.6875,110.7091,111.7064,-0.9973,0.3804,12.8205,1.2857,14.2857,100.2628,100.2628
2015-10-28,22:30,Regular,Zielinski,Gary,Spooner,Bill,Orr,J.T.,LAL,West,Pacific,Home,Loss,240,0,111,18,14,2,4,29,93,35,0.3763,58,26,0.4483,35,9,0.2571,35,32,0.9143,15,36,51,31,29,35,16,0,0,0,0,56.6667,51.4286,0.512,0.4247,31.25,85.7143,11.4379,1.9948,3.9895,6.8966,1.1935,65.625,54.6875,110.7091,111.7064,-0.9973,0.3804,12.8205,1.2857,14.2857,MIN,West,Northwest,Away,Win,240,0,112,24,8,3,4,26,83,38,0.4578,63,33,0.5238,20,5,0.25,37,31,0.8378,6,33,39,22,29,37,24,0,0,0,0,43.3333,63.1579,0.5641,0.488,15.3846,84.6154,7.4571,2.9921,3.9895,6.3492,1.3494,76.625,63.8542,111.7064,110.7091,0.9973,0.4471,18.2815,3.0,37.5,100.2628,100.2628
2015-10-29,19:00,Regular,Foster,Scott,Tiven,Josh,Taylor,Ben,MEM,West,Southwest,Away,Win,240,1,112,26,14,12,5,25,82,41,0.5,66,34,0.5152,16,7,0.4375,29,23,0.7931,12,30,42,29,21,23,39,0,0,0,0,52.5,63.4146,0.591,0.5427,30.0,75.0,12.8724,12.5607,5.2336,7.5758,1.3659,90.625,75.5208,117.2335,107.813,9.4205,0.4881,19.2936,1.8571,85.7143,IND,East,Central,Home,Loss,240,1,103,23,20,7,4,22,78,37,0.4744,48,25,0.5208,30,12,0.4,24,17,0.7083,10,28,38,20,29,26,28,0,0,0,0,47.5,62.1622,0.5815,0.5513,26.3158,73.6842,18.423,7.3271,4.1869,8.3333,1.3205,69.5,57.9167,107.813,117.2335,-9.4205,0.4205,17.4825,1.15,35.0,95.5358,95.5358
2015-10-29,19:00,Regular,Foster,Scott,Tiven,Josh,Taylor,Ben,IND,East,Central,Home,Loss,240,1,103,23,20,7,4,22,78,37,0.4744,48,25,0.5208,30,12,0.4,24,17,0.7083,10,28,38,20,29,26,28,0,0,0,0,47.5,62.1622,0.5815,0.5513,25.0,70.0,18.423,7.3271,4.1869,8.3333,1.3205,69.5,57.9167,107.813,117.2335,-9.4205,0.4205,17.4825,1.15,35.0,MEM,West,Southwest,Away,Win,240,1,112,26,14,12,5,25,82,41,0.5,66,34,0.5152,16,7,0.4375,29,23,0.7931,12,30,42,29,21,23,39,0,0,0,0,52.5,63.4146,0.591,0.5427,28.5714,71.4286,12.8724,12.5607,5.2336,7.5758,1.3659,90.625,75.5208,117.2335,107.813,9.4205,0.4881,19.2936,1.8571,85.7143,95.5358,95.5358
2015-10-29,20:00,Regular,Brothers,Tony,Wood,Leon,Williams,James,ATL,East,Southeast,Away,Win,240,2,112,26,16,11,4,18,83,42,0.506,59,32,0.5424,24,10,0.4167,26,18,0.6923,7,32,39,30,31,23,28,0,0,0,0,44.8276,61.9048,0.593,0.5663,17.9487,66.6667,14.4875,10.7679,3.9156,6.7797,1.3494,87.0,72.5,109.637,98.8691,10.7679,0.4565,19.056,1.625,68.75,NY,East,Atlantic,Home,Loss,240,1,101,21,21,10,4,24,93,38,0.4086,64,32,0.5,29,6,0.2069,21,19,0.9048,16,32,48,20,25,27,29,0,0,0,0,55.1724,55.2632,0.4939,0.4409,33.3333,66.6667,17.0399,9.789,3.9156,6.25,1.086,65.375,54.4792,98.8691,109.637,-10.7679,0.3878,14.5591,1.0,47.619,102.1553,102.1553
2015-10-29,20:00,Regular,Brothers,Tony,Wood,Leon,Williams,James,NY,East,Atlantic,Home,Loss,240,1,101,21,21,10,4,24,93,38,0.4086,64,32,0.5,29,6,0.2069,21,19,0.9048,16,32,48,20,25,27,29,0,0,0,0,55.1724,55.2632,0.4939,0.4409,33.3333,82.0513,17.0399,9.789,3.9156,6.25,1.086,65.375,54.4792,98.8691,109.637,-10.7679,0.3878,14.5591,1.0,47.619,ATL,East,Southeast,Away,Win,240,2,112,26,16,11,4,18,83,42,0.506,59,32,0.5424,24,10,0.4167,26,18,0.6923,7,32,39,30,31,23,28,0,0,0,0,44.8276,61.9048,0.593,0.5663,17.9487,82.0513,14.4875,10.7679,3.9156,6.7797,1.3494,87.0,72.5,109.637,98.8691,10.7679,0.4565,19.056,1.625,68.75,102.1553,102.1553
2015-10-29,22:30,Regular,Corbin,Sean,Dalen,Eric,Capers,James,DAL,West,Southwest,Away,Loss,240,1,88,22,13,4,2,26,97,35,0.3608,67,29,0.4328,30,6,0.2,15,12,0.8,14,41,55,17,26,25,20,0,0,0,0,50.9259,62.8571,0.4247,0.3918,23.7288,83.6735,11.1492,4.0021,2.001,2.9851,0.9072,56.375,46.9792,88.046,104.0543,-16.0083,0.3646,15.873,1.6923,30.7692,LAC,West,Pacific,Home,Win,240,1,104,21,8,6,8,17,87,38,0.4368,56,30,0.5357,31,8,0.2581,33,20,0.6061,8,45,53,22,29,34,19,0,0,0,0,49.0741,55.2632,0.5122,0.4828,15.0943,84.9057,7.3046,6.0031,8.0042,14.2857,1.1954,86.625,72.1875,104.0543,88.046,16.0083,0.4368,16.0895,2.625,75.0,99.9478,99.9478
2015-10-29,22:30,Regular,Corbin,Sean,Dalen,Eric,Capers,James,LAC,West,Pacific,Home,Win,240,1,104,21,8,6,8,17,87,38,0.4368,56,30,0.5357,31,8,0.2581,33,20,0.6061,8,45,53,22,29,34,19,0,0,0,0,49.0741,55.2632,0.5122,0.4828,16.3265,76.2712,7.3046,6.0031,8.0042,14.2857,1.1954,86.625,72.1875,104.0543,88.046,16.0083,0.4368,16.0895,2.625,75.0,DAL,West,Southwest,Away,Loss,240,1,88,22,13,4,2,26,97,35,0.3608,67,29,0.4328,30,6,0.2,15,12,0.8,14,41,55,17,26,25,20,0,0,0,0,50.9259,62.8571,0.4247,0.3918,25.4545,74.5455,11.1492,4.0021,2.001,2.9851,0.9072,56.375,46.9792,88.046,104.0543,-16.0083,0.3646,15.873,1.6923,30.7692,99.9478,99.9478
2015-10-30,19:00,Regular,Mott,Rodney,Crawford,Dan,Maddox,Tre,MIA,East,Southeast,Away,Loss,240,2,92,21,13,5,7,20,77,33,0.4286,56,27,0.4821,21,6,0.2857,22,20,0.9091,6,32,38,23,19,25,25,0,0,0,0,43.6782,63.6364,0.5307,0.4675,14.6341,69.5652,13.0417,5.4942,7.6919,12.5,1.1948,66.0,55.0,101.0939,112.0824,-10.9885,0.3929,17.4014,1.6154,38.4615,CLE,East,Central,Home,Win,240,2,102,25,11,4,4,19,86,39,0.4535,61,33,0.541,25,6,0.24,21,18,0.8571,14,35,49,29,18,29,26,0,0,0,0,56.3218,64.1026,0.5355,0.4884,28.5714,71.4286,10.3539,4.3954,4.3954,6.5574,1.186,82.375,68.6458,112.0824,101.0939,10.9885,0.4699,19.0491,2.2727,36.3636,91.0045,91.0045
2015-10-30,19:00,Regular,Mott,Rodney,Crawford,Dan,Maddox,Tre,CLE,East,Central,Home,Win,240,2,102,25,11,4,4,19,86,39,0.4535,61,33,0.541,25,6,0.24,21,18,0.8571,14,35,49,29,18,29,26,0,0,0,0,56.3218,64.1026,0.5355,0.4884,30.4348,85.3659,10.3539,4.3954,4.3954,6.5574,1.186,82.375,68.6458,112.0824,101.0939,10.9885,0.4699,19.0491,2.2727,36.3636,MIA,East,Southeast,Away,Loss,240,2,92,21,13,5,7,20,77,33,0.4286,56,27,0.4821,21,6,0.2857,22,20,0.9091,6,32,38,23,19,25,25,0,0,0,0,43.6782,63.6364,0.5307,0.4675,15.7895,84.2105,13.0417,5.4942,7.6919,12.5,1.1948,66.0,55.0,101.0939,112.0824,-10.9885,0.3929,17.4014,1.6154,38.4615,91.0045,91.0045
2015-10-30,19:00,Regular,Jones,David,Crawford,Joe,Van Duyne,Justin,OKC,West,Northwest,Away,Win,290,2,139,19,21,8,9,28,110,50,0.4545,83,42,0.506,27,8,0.2963,38,31,0.8158,22,40,62,31,22,22,42,9,13,0,0,55.8559,38.0,0.5485,0.4909,38.5965,74.0741,14.2161,6.5507,7.3695,10.8434,1.2636,95.25,65.6897,113.8182,111.3617,2.4565,0.4587,11.3964,0.9048,38.0952,ORL,East,Southeast,Home,Loss,290,2,136,25,18,10,10,31,106,47,0.4434,73,35,0.4795,33,12,0.3636,38,30,0.7895,14,35,49,35,32,26,24,9,10,0,0,44.1441,53.1915,0.5541,0.5,28.5714,71.4286,12.7914,8.1884,8.1884,13.6986,1.283,94.0,64.8276,111.3617,113.8182,-2.4565,0.4273,15.0857,1.3889,55.5556,122.1246,101.0686
2015-10-30,19:00,Regular,Jones,David,Crawford,Joe,Van Duyne,Justin,ORL,East,Southeast,Home,Loss,290,2,136,25,18,10,10,31,106,47,0.4434,73,35,0.4795,33,12,0.3636,38,30,0.7895,14,35,49,35,32,26,24,9,10,0,0,44.1441,53.1915,0.5541,0.5,25.9259,61.4035,12.7914,8.1884,8.1884,13.6986,1.283,94.0,64.8276,111.3617,113.8182,-2.4565,0.4273,15.0857,1.3889,55.5556,OKC,West,Northwest,Away,Win,290,2,139,19,21,8,9,28,110,50,0.4545,83,42,0.506,27,8,0.2963,38,31,0.8158,22,40,62,31,22,22,42,9,13,0,0,55.8559,38.0,0.5485,0.4909,35.4839,64.5161,14.2161,6.5507,7.3695,10.8434,1.2636,95.25,65.6897,113.8182,111.3617,2.4565,0.4587,11.3964,0.9048,38.0952,122.1246,101.0686
2015-10-30,19:00,Regular,Malloy,Ed,Lindsay,Mark,Petraitis,Gediminas,UTA,West,Northwest,Away,Win,240,2,99,19,8,10,8,22,88,36,0.4091,75,29,0.3867,13,7,0.5385,25,20,0.8,13,38,51,28,22,24,25,0,0,0,0,56.6667,52.7778,0.5,0.4489,29.5455,82.6087,7.4766,11.2252,8.9801,10.6667,1.125,83.125,69.2708,111.1291,79.6986,31.4305,0.4337,15.0794,2.375,125.0,PHI,East,Atlantic,Home,Loss,240,2,71,15,19,4,5,22,63,19,0.3016,48,13,0.2708,15,6,0.4,37,27,0.7297,8,31,39,19,14,20,18,0,0,0,0,43.3333,78.9474,0.4478,0.3492,20.5128,79.4872,19.3325,4.4901,5.6126,10.4167,1.127,35.125,29.2708,79.6986,111.1291,-31.4305,0.2568,13.2415,0.7895,21.0526,89.0856,89.0856
2015-10-30,19:00,Regular,Malloy,Ed,Lindsay,Mark,Petraitis,Gediminas,PHI,East,Atlantic,Home,Loss,240,2,71,15,19,4,5,22,63,19,0.3016,48,13,0.2708,15,6,0.4,37,27,0.7297,8,31,39,19,14,20,18,0,0,0,0,43.3333,78.9474,0.4478,0.3492,17.3913,70.4545,19.3325,4.4901,5.6126,10.4167,1.127,35.125,29.2708,79.6986,111.1291,-31.4305,0.2568,13.2415,0.7895,21.0526,UTA,West,Northwest,Away,Win,240,2,99,19,8,10,8,22,88,36,0.4091,75,29,0.3867,13,7,0.5385,25,20,0.8,13,38,51,28,22,24,25,0,0,0,0,56.6667,52.7778,0.5,0.4489,25.4902,74.5098,7.4766,11.2252,8.9801,10.6667,1.125,83.125,69.2708,111.1291,79.6986,31.4305,0.4337,15.0794,2.375,125.0,89.0856,89.0856
2015-10-30,19:30,Regular,Callahan,Mike,Lewis,Eric,Ford,Tyler,TOR,East,Atlantic,Away,Win,240,2,113,23,22,11,3,33,82,36,0.439,56,25,0.4464,26,11,0.4231,35,30,0.8571,9,44,53,26,28,30,29,0,0,0,0,58.2418,63.8889,0.5801,0.5061,22.5,86.2745,18.4255,10.1131,2.7581,5.3571,1.378,78.875,65.7292,103.8893,94.6956,9.1937,0.3789,16.1517,1.0455,50.0,BOS,East,Atlantic,Home,Loss,240,2,103,23,17,14,3,28,85,32,0.3765,59,25,0.4237,26,7,0.2692,41,32,0.7805,7,31,38,26,28,21,28,0,0,0,0,41.7582,71.875,0.4998,0.4176,18.4211,81.5789,14.1619,12.8712,2.7581,5.0847,1.2118,63.125,52.6042,94.6956,103.8893,-9.1937,0.3368,16.0794,1.3529,82.3529,108.7696,108.7696
2015-10-30,19:30,Regular,Callahan,Mike,Lewis,Eric,Ford,Tyler,BOS,East,Atlantic,Home,Loss,240,2,103,23,17,14,3,28,85,32,0.3765,59,25,0.4237,26,7,0.2692,41,32,0.7805,7,31,38,26,28,21,28,0,0,0,0,41.7582,71.875,0.4998,0.4176,13.7255,77.5,14.1619,12.8712,2.7581,5.0847,1.2118,63.125,52.6042,94.6956,103.8893,-9.1937,0.3368,16.0794,1.3529,82.3529,TOR,East,Atlantic,Away,Win,240,2,113,23,22,11,3,33,82,36,0.439,56,25,0.4464,26,11,0.4231,35,30,0.8571,9,44,53,26,28,30,29,0,0,0,0,58.2418,63.8889,0.5801,0.5061,16.9811,83.0189,18.4255,10.1131,2.7581,5.3571,1.378,78.875,65.7292,103.8893,94.6956,9.1937,0.3789,16.1517,1.0455,50.0,108.7696,108.7696
2015-10-30,19:30,Regular,Mauer,Ken,Adams,Bennie,Kogut,Marat,CHI,East,Central,Away,Loss,265,2,94,18,20,8,8,24,84,34,0.4048,62,27,0.4355,22,7,0.3182,26,19,0.7308,8,42,50,19,20,25,19,11,0,0,0,45.045,52.9412,0.4925,0.4464,16.3265,67.7419,17.325,7.4967,7.4967,12.9032,1.119,62.75,47.3585,88.0865,91.8349,-3.7484,0.3542,13.4892,0.9,40.0,DET,East,Central,Home,Win,265,2,98,18,15,9,2,19,104,39,0.375,76,33,0.4342,28,6,0.2143,28,14,0.5,20,41,61,23,12,29,19,15,0,0,0,54.955,46.1538,0.4213,0.4038,32.7869,67.2131,11.4225,8.4338,1.8742,2.6316,0.9423,64.75,48.8679,91.8349,88.0865,3.7484,0.3939,12.0546,1.2,60.0,106.7133,96.646
2015-10-30,19:30,Regular,Mauer,Ken,Adams,Bennie,Kogut,Marat,DET,East,Central,Home,Win,265,2,98,18,15,9,2,19,104,39,0.375,76,33,0.4342,28,6,0.2143,28,14,0.5,20,41,61,23,12,29,19,15,0,0,0,54.955,46.1538,0.4213,0.4038,32.2581,83.6735,11.4225,8.4338,1.8742,2.6316,0.9423,64.75,48.8679,91.8349,88.0865,3.7484,0.3939,12.0546,1.2,60.0,CHI,East,Central,Away,Loss,265,2,94,18,20,8,8,24,84,34,0.4048,62,27,0.4355,22,7,0.3182,26,19,0.7308,8,42,50,19,20,25,19,11,0,0,0,45.045,52.9412,0.4925,0.4464,16.0,84.0,17.325,7.4967,7.4967,12.9032,1.119,62.75,47.3585,88.0865,91.8349,-3.7484,0.3542,13.4892,0.9,40.0,106.7133,96.646
2015-10-30,20:00,Regular,Wall,Scott,Phillips,Jason,Taylor,Dedric,CHA,East,Southeast,Away,Loss,240,2,94,23,20,7,6,20,88,36,0.4091,58,24,0.4138,30,12,0.4,13,10,0.7692,13,41,54,22,30,17,25,0,0,0,0,54.5455,63.8889,0.5015,0.4773,26.0,83.6735,17.5871,7.095,6.0815,10.3448,1.0682,72.875,60.7292,95.2761,98.3169,-3.0408,0.3789,16.8227,1.15,35.0,ATL,East,Southeast,Home,Win,240,1,97,23,15,9,4,17,83,36,0.4337,60,28,0.4667,23,8,0.3478,22,17,0.7727,8,37,45,29,24,23,21,0,0,0,0,45.4545,63.8889,0.5233,0.4819,17.7778,82.2222,13.9302,9.1222,4.0543,6.6667,1.1687,74.75,62.2917,98.3169,95.2761,3.0408,0.4,17.6002,1.5333,60.0,98.6606,98.6606
